collection,lesson,links,lesson_url,review_url,dialog_url,notes_url,lesson_size,review_size,dialog_size,notes_size
vietnamese-vocab-builder,body-functions,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_32fdc31f54c6d7a76f4714a8af19e0b0.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_32fdc31f54c6d7a76f4714a8af19e0b0.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,1.9432382583618164,0.0,0.0,0.07863616943359375
vietnamese-vocab-builder,study-tools,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_085cec9a5e50bcd80518315042db8912.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_085cec9a5e50bcd80518315042db8912.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,1.699244499206543,0.0,0.0,0.07863616943359375
vietnamese-vocab-builder,studying-a-language,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_963c7b6a55cfbce2c1621d6f706fe422.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_963c7b6a55cfbce2c1621d6f706fe422.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,2.351320266723633,0.0,0.0,0.07863616943359375
vietnamese-vocab-builder,labor-day-in-the-united-states,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_63dc1a1354a978ee92600b38e8bce92d.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_63dc1a1354a978ee92600b38e8bce92d.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,2.605238914489746,0.0,0.0,0.07863616943359375
vietnamese-vocab-builder,body-using-the-body,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_c6d150686d5bac263303073e9d231b99.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_c6d150686d5bac263303073e9d231b99.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,1.99334716796875,0.0,0.0,0.07863616943359375
vietnamese-vocab-builder,feeling-sad-learn-the-top-21-words-for-negative-emotions,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_092b6c710bfe00e8fbb36582bf07250b.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_092b6c710bfe00e8fbb36582bf07250b.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,2.3819398880004883,0.0,0.0,0.07863616943359375
vietnamese-vocab-builder,home-appliances,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_dfa0d459fcc7e94b24e7825275400814.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_dfa0d459fcc7e94b24e7825275400814.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,1.6190738677978516,0.0,0.0,0.07863616943359375
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-33-write-it-down-please-in-southern-vietnamese,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/S_S2L33_022316_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/S_S2L33_022316_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/S_S2L33_022316_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/S_S2L33_022316_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,9.214364051818848,2.245920181274414,0.0,0.07863616943359375
vietnamese-vocab-builder,the-top-20-words-for-positive-emotions,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_34855f4fcccddd46dc33fc2b09263eba.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_34855f4fcccddd46dc33fc2b09263eba.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,2.4117069244384766,0.0,0.0,0.07863616943359375
vietnamese-vocab-builder,changing-money,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_47256e1583fec435444659cdece5d708.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_47256e1583fec435444659cdece5d708.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,2.040151596069336,0.0,0.0,0.07863616943359375
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-32-how-do-you-say-this-in-southern-vietnamese,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/S_S2L32_021616_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/S_S2L32_021616_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/S_S2L32_021616_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/S_S2L32_021616_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,11.17067813873291,2.2690391540527344,0.0,0.07863616943359375
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-31-what-time-is-it-in-southern-vietnamese,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/S_S2L31_020916_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/S_S2L31_020916_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/S_S2L31_020916_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/S_S2L31_020916_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,11.581233024597168,2.1446733474731445,0.0,0.07863616943359375
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-30-can-you-take-my-picture-in-southern-vietnamese,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/S_S2L30_020216_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/S_S2L30_020216_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/S_S2L30_020216_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/S_S2L30_020216_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,9.322782516479492,2.452392578125,0.0,0.07863616943359375
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-29-directions-in-southern-vietnamese-2,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/S_S2L29_012616_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/S_S2L29_012616_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/S_S2L29_012616_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/S_S2L29_012616_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,12.745136260986328,2.210042953491211,0.0,0.07863616943359375
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-28-directions-in-southern-vietnamese-1,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/S_S2L28_011916_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/S_S2L28_011916_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/S_S2L28_011916_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/S_S2L28_011916_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,10.980546951293945,2.2674379348754883,0.0,0.07863616943359375
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-25-counting-11100-in-southern-vietnamese,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/S_S2L25_122215_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/S_S2L25_122215_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/S_S2L25_122215_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/S_S2L25_122215_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,10.583146095275879,2.1813440322875977,0.0,0.07863616943359375
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-27-asking-where-you-can-find-something-in-southern-vietnamese,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/S_S2L27_011216_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/S_S2L27_011216_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/S_S2L27_011216_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/S_S2L27_011216_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,9.71739387512207,2.2148265838623047,0.0,0.07863616943359375
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-23-riding-the-bus-in-southern-vietnam-3,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/S_S2L23_120815_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/S_S2L23_120815_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/S_S2L23_120815_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/S_S2L23_120815_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,12.925301551818848,2.363104820251465,0.0,0.07863616943359375
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-26-taking-a-taxi-in-southern-vietnam,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/S_S2L26_010516_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/S_S2L26_010516_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/S_S2L26_010516_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/S_S2L26_010516_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,8.565448760986328,2.3479604721069336,0.0,0.07863616943359375
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-24-riding-the-rails-in-southern-vietnam,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/S_S2L24_121515_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/S_S2L24_121515_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/S_S2L24_121515_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/S_S2L24_121515_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,13.212291717529297,2.800765037536621,0.0,0.07863616943359375
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-22-riding-the-bus-in-southern-vietnam-2,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/S_S2L22_120115_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/S_S2L22_120115_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/S_S2L22_120115_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/S_S2L22_120115_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,11.310186386108398,2.3367958068847656,0.0,0.07863616943359375
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-21-riding-the-bus-in-southern-vietnam-1,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/S_S2L21_112415_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/S_S2L21_112415_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/S_S2L21_112415_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/S_S2L21_112415_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,12.081870079040527,2.342376708984375,0.0,0.07863616943359375
possibilities-and-regrets-intermediate-vietnamese,intermediate-25-choosing-the-right-party-venue-is-important-in-vietnam,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/I_S1L25_062016_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/I_S1L25_062016_vpod101_dialog.mp3', 'https://mdn.illops.net/vietnamesepod101/I_S1L25_062016_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/I_S1L25_062016_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/I_S1L25_062016_vpod101_review.mp3,https://mdn.illops.net/vietnamesepod101/I_S1L25_062016_vpod101_dialog.mp3,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,27.834959983825684,2.223597526550293,2.2410497665405273,0.07863616943359375
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-20-internet-cafe-in-southern-vietnamese,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/S_S2L20_111715_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/S_S2L20_111715_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/S_S2L20_111715_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/S_S2L20_111715_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,9.96771240234375,2.329622268676758,0.0,0.07863616943359375
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-19-currency-in-southern-vietnamese,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/S_S2L19_111015_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/S_S2L19_111015_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/S_S2L19_111015_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/S_S2L19_111015_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,13.2234525680542,2.138296127319336,0.0,0.07863616943359375
possibilities-and-regrets-intermediate-vietnamese,intermediate-24-looking-for-a-place-to-call-home-in-vietnam,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/I_S1L24_061316_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/I_S1L24_061316_vpod101_dialog.mp3', 'https://mdn.illops.net/vietnamesepod101/I_S1L24_061316_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/I_S1L24_061316_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/I_S1L24_061316_vpod101_review.mp3,https://mdn.illops.net/vietnamesepod101/I_S1L24_061316_vpod101_dialog.mp3,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,29.013830184936523,2.0914316177368164,2.4274139404296875,0.07863616943359375
must-know-vietnamese-social-media-phrases,mustknow-vietnamese-social-media-phrases-25-happy-anniversary,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L25_061118_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L25_061118_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L25_061118_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L25_061118_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,11.251374244689941,1.7024059295654297,0.0,0.07863616943359375
possibilities-and-regrets-intermediate-vietnamese,intermediate-23-lets-agree-to-disagree-in-vietnam,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/I_S1L23_060616_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/I_S1L23_060616_vpod101_dialog.mp3', 'https://mdn.illops.net/vietnamesepod101/I_S1L23_060616_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/I_S1L23_060616_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/I_S1L23_060616_vpod101_review.mp3,https://mdn.illops.net/vietnamesepod101/I_S1L23_060616_vpod101_dialog.mp3,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,32.43795680999756,2.153604507446289,2.9401893615722656,0.07863616943359375
must-know-vietnamese-social-media-phrases,mustknow-vietnamese-social-media-phrases-24-at-christmas,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L24_052818_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L24_052818_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L24_052818_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L24_052818_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,10.899014472961426,1.6908464431762695,0.0,0.07863616943359375
must-know-vietnamese-social-media-phrases,mustknow-vietnamese-social-media-phrases-23-happy-new-year,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L23_051418_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L23_051418_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L23_051418_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L23_051418_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,8.94411563873291,1.6988191604614258,0.0,0.07863616943359375
must-know-vietnamese-social-media-phrases,mustknow-vietnamese-social-media-phrases-22-at-a-birthday-party,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L22_043018_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L22_043018_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L22_043018_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L22_043018_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,9.058911323547363,1.6932382583618164,0.0,0.07863616943359375
must-know-vietnamese-social-media-phrases,mustknow-vietnamese-social-media-phrases-19-just-relaxing,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L19_031918_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L19_031918_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L19_031918_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L19_031918_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,9.599409103393555,1.6481971740722656,0.0,0.07863616943359375
must-know-vietnamese-social-media-phrases,mustknow-vietnamese-social-media-phrases-21-its-time-to-celebrate,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L21_041618_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L21_041618_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L21_041618_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L21_041618_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,10.852776527404785,1.649393081665039,0.0,0.07863616943359375
inner-circle,july-2016-the-embarrassingly-simple-secret-to-crushing-your-monthly-goal,"['https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Jul2016.pdf', 'https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Jul2016.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Jul2016.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,11.85886287689209,0.0,0.0,0.07863616943359375
must-know-vietnamese-social-media-phrases,mustknow-vietnamese-social-media-phrases-20-arriving-home,"['https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L20_040218_vpod101.mp3', 'https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L20_040218_vpod101_review.mp3']",https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L20_040218_vpod101.mp3,https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L20_040218_vpod101_review.mp3,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,8.912227630615234,1.603952407836914,0.0,0.07863616943359375
inner-circle,september-2016-how-to-write-1000-words-of-vietnamese-in-a-5-minutes-a-day-daily-dose-diary,"['https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Sep2016.pdf', 'https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Sep2016.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Sep2016.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,8.499208450317383,0.0,0.0,0.07863616943359375
inner-circle,august-2016-the-3rd-person-way-to-break-bad-habits-and-speak-more-vietnamese,"['https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Aug2016.pdf', 'https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Aug2016.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Aug2016.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,10.658742904663086,0.0,0.0,0.07863616943359375
inner-circle,october-2016-input-vs-output-and-getting-real-results-from-your-vietnamese-studies,"['https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Oct2016.pdf', 'https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Oct2016.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Oct2016.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,12.833199501037598,0.0,0.0,0.07863616943359375
inner-circle,november-2016-big-commitments-big-results-and-desperate-measures-for-desperate-times,"['https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Nov2016.pdf', 'https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Nov2016.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Nov2016.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,11.980717658996582,0.0,0.0,0.07863616943359375
inner-circle,december-2016-how-to-reach-your-goal-for-the-year-the-long-term-strategy-for-success,"['https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Dec2016.pdf', 'https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Dec2016.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Dec2016.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,10.394211769104004,0.0,0.0,0.07863616943359375
inner-circle,january-2017-how-to-learn-vietnamese-in-2017-with-rocksolid-anchor-points-goals-and-routines,"['https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_Jan2017.pdf', 'https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_Jan2017.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_Jan2017.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,12.225980758666992,0.0,0.0,0.07863616943359375
inner-circle,june-2017-how-to-time-yourself-to-100-vietnamese-mastery,"['https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_June2017.pdf', 'https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_June2017.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_June2017.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,10.48261833190918,0.0,0.0,0.07863616943359375
inner-circle,march-2017-how-to-test-and-train-your-reading-writing-speaking-and-listening,"['https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_Mar2017.pdf', 'https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf', 'https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_Mar2017.mp3']",https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_Mar2017.mp3,-1,-1,https://www.innovativelanguage.com/pdfs/fluency_fast_premium_checklist.pdf,11.071511268615723,0.0,0.0,0.07863616943359375
